timestamp,user,type,amount,location,location_norm,device,fields_found,amount_value,anomaly_score,anomaly_label,anomaly_status,explanation
2025-07-31 03:11:55,user1020,debit,31,nan,,nan,"['timestamp', 'user', 'type', 'amount']",31.0,0.09,0,Normal,Normal pattern
2025-06-28 10:54:25 ,user1024,top-up,$3819.52,London ,london,Xiaomi Mi 11,,3819.52,1.07,0,Normal,Normal pattern
2025-06-11 22:17:24,user1051,refund,€4126.73,Manchester,manchester,Samsung Galaxy S10,,4126.73,0.63,0,Normal,Normal pattern
2025-07-28 03:36:26,user1059,top-up,28,nan,,nan,"['timestamp', 'user', 'type', 'amount']",28.0,0.1,0,Normal,Normal pattern
2025-06-28 08:10:50,user1045,cashout,2500.89,London,london,Samsung Galaxy S10,,2500.89,0.42,0,Normal,Normal pattern
2025-06-28 06:07:43,user1040,debit,745.55,Liverpool,liverpool,Huawei P30,,745.55,0.6,0,Normal,Normal pattern
2025-07-15 06:05:36,user1035,cashout,4953.09,Cardiff,cardiff,None,,4953.09,0.47,0,Normal,Normal pattern
2025-06-18 19:07:42 ,user1033,debit,$3543.99,None ,none,Nokia 3310,,3543.99,1.19,1,Anomaly,Unusual text pattern detected
2025-07-02 12:31:48 ,user1081,top-up,$3369.36,Cardiff ,cardiff,Nokia 3310,,3369.36,1.18,1,Anomaly,Unusual text pattern detected
2025-06-09 02:26:39 ,user1020,debit,€1328.39,Glasgow ,glasgow,Pixel 6,,1328.39,1.06,0,Normal,Normal pattern
2025-07-08 02:02:08 ,user1014,debit,€853.39,Leeds ,leeds,Samsung Galaxy S10,,853.39,0.82,0,Normal,Normal pattern
2025-07-24 01:28:04,user1094,deposit,24,nan,,nan,"['timestamp', 'user', 'type', 'amount']",24.0,0.13,0,Normal,Normal pattern
2025-07-21 19:13:54 ,user1071,purchase,€2052.48,None ,none,Nokia 3310,,2052.48,1.13,0,Normal,Normal pattern
2025-07-02 08:50:59,user1068,cashout,1569.45,None,none,None,,1569.45,0.51,0,Normal,Normal pattern
2025-06-02 23:19:18,user1012,purchase,$1395.75,Glasgow,glasgow,Huawei P30,,1395.75,0.41,0,Normal,Normal pattern
2025-06-11 17:23:13,user1000,purchase,3451.51,Birmingham,birmingham,Xiaomi Mi 11,,3451.51,0.55,0,Normal,Normal pattern
2025-07-17 16:23:51,user1017,refund,1439.66,Leeds,leeds,Xiaomi Mi 11,,1439.66,0.57,0,Normal,Normal pattern
2025-06-19 18:11:59 ,user1008,refund,€687.23,Glasgow ,glasgow,Samsung Galaxy S10,,687.23,0.91,0,Normal,Normal pattern
2025-07-30 14:35:37,user1034,purchase,3190.08,Manchester,manchester,Xiaomi Mi 11,,3190.08,0.52,0,Normal,Normal pattern
2025-06-20 16:05:25,user1033,debit,20,nan,,nan,"['timestamp', 'user', 'type', 'amount']",20.0,0.09,0,Normal,Normal pattern
2025-07-21 21:03:11,user1088,debit,£2387.77,Cardiff,cardiff,Huawei P30,,2387.77,0.62,0,Normal,Normal pattern
2025-07-06 05:00:36 ,user1087,withdrawal,£4539.78,Glasgow ,glasgow,None,,4539.78,0.88,0,Normal,Normal pattern
2025-07-19 03:55:54,user1097,cashout,4411.34,London,london,Nokia 3310,,4411.34,0.51,0,Normal,Normal pattern
2025-06-04 14:49:03,user1082,transfer,$4683.11,London,london,iPhone 13,,4683.11,0.65,0,Normal,Normal pattern
2025-07-29 06:56:35 ,user1068,debit,£4446.41,None ,none,Huawei P30,,4446.41,0.92,0,Normal,Normal pattern
2025-06-30 01:11:23,user1089,top-up,30,nan,,nan,"['timestamp', 'user', 'type', 'amount']",30.0,0.1,0,Normal,Normal pattern
2025-06-25 14:53:01,user1094,top-up,3954.05,Glasgow,glasgow,Samsung Galaxy S10,,3954.05,0.69,0,Normal,Normal pattern
2025-06-18 18:32:57,user1098,top-up,18,nan,,nan,"['timestamp', 'user', 'type', 'amount']",18.0,0.1,0,Normal,Normal pattern
2025-06-20 11:01:24 ,user1027,top-up,£4679.19,Cardiff ,cardiff,Xiaomi Mi 11,,4679.19,1.09,0,Normal,Normal pattern
2025-06-23 04:26:50,user1040,refund,4770.22,London,london,Huawei P30,,4770.22,0.5,0,Normal,Normal pattern
2025-07-28 14:16:31,user1055,purchase,28,nan,,nan,"['timestamp', 'user', 'type', 'amount']",28.0,0.07,0,Normal,Normal pattern
2025-06-24 16:08:26 ,user1081,refund,€3451.76,Cardiff ,cardiff,Huawei P30,,3451.76,0.88,0,Normal,Normal pattern
2025-06-26 17:31:34 ,user1040,withdrawal,€2267.71,Leeds ,leeds,Xiaomi Mi 11,,2267.71,1.13,0,Normal,Normal pattern
2025-06-12 17:11:45,user1017,debit,$3364.17,London,london,Xiaomi Mi 11,,3364.17,0.55,0,Normal,Normal pattern
2025-07-29 16:16:25,user1081,purchase,£2891.98,Leeds,leeds,Huawei P30,,2891.98,0.5,0,Normal,Normal pattern
2025-06-05 09:13:02,user1054,withdrawal,£4672.98,None,none,iPhone 13,,4672.98,0.59,0,Normal,Normal pattern
2025-07-30 04:01:50,user1088,transfer,3845.09,Leeds,leeds,Huawei P30,,3845.09,0.51,0,Normal,Normal pattern
2025-06-10 23:33:31,user1040,cashout,1878.85,Liverpool,liverpool,Pixel 6,,1878.85,0.61,0,Normal,Normal pattern
2025-06-18 16:09:40 ,user1053,transfer,$4964.24,Liverpool ,liverpool,Pixel 6,,4964.24,0.76,0,Normal,Normal pattern
2025-06-07 10:43:01,user1081,withdrawal,4892.47,Leeds,leeds,None,,4892.47,0.48,0,Normal,Normal pattern
2025-06-20 20:02:13,user1015,purchase,£2303.67,Cardiff,cardiff,Samsung Galaxy S10,,2303.67,0.62,0,Normal,Normal pattern
2025-06-23 00:33:31,user1094,cashout,£3075.0,Glasgow,glasgow,Samsung Galaxy S10,,3075.0,0.48,0,Normal,Normal pattern
2025-07-10 04:24:55 ,user1025,withdrawal,€2232.76,London ,london,Samsung Galaxy S10,,2232.76,1.22,1,Anomaly,Unusual text pattern detected
2025-06-19 16:36:01,user1037,purchase,4079.12,Birmingham,birmingham,None,,4079.12,0.4,0,Normal,Normal pattern
2025-07-06 03:09:38,user1010,refund,€4381.42,Glasgow,glasgow,Xiaomi Mi 11,,4381.42,0.63,0,Normal,Normal pattern
2025-07-05 09:38:27,user1005,withdrawal,2784.03,Liverpool,liverpool,Pixel 6,,2784.03,0.68,0,Normal,Normal pattern
2025-06-15 12:01:06 ,user1075,cashout,€4838.96,Liverpool ,liverpool,Xiaomi Mi 11,,4838.96,0.88,0,Normal,Normal pattern
2025-07-21 12:48:13,user1046,purchase,1651.98,None,none,Nokia 3310,,1651.98,0.65,0,Normal,Normal pattern
2025-06-10 12:55:44,user1003,purchase,$258.63,London,london,Nokia 3310,,258.63,0.65,0,Normal,Normal pattern
2025-06-28 18:31:34 ,user1048,purchase,$2397.49,Cardiff ,cardiff,iPhone 13,,2397.49,0.87,0,Normal,Normal pattern
2025-06-04 21:12:47 ,user1048,deposit,$3734.65,Glasgow ,glasgow,Pixel 6,,3734.65,1.14,0,Normal,Normal pattern
2025-07-23 00:28:28,user1092,top-up,$1542.8,None,none,Xiaomi Mi 11,,1542.8,0.42,0,Normal,Normal pattern
2025-06-03 10:12:53,user1064,debit,3808.38,Glasgow,glasgow,Huawei P30,,3808.38,0.47,0,Normal,Normal pattern
2025-07-18 07:38:58,user1071,withdrawal,£2813.06,Liverpool,liverpool,iPhone 13,,2813.06,0.7,0,Normal,Normal pattern
2025-06-28 01:35:26,user1046,cashout,1476.67,Birmingham,birmingham,Samsung Galaxy S10,,1476.67,0.53,0,Normal,Normal pattern
2025-07-03 21:31:49,user1097,debit,03,nan,,nan,"['timestamp', 'user', 'type', 'amount']",3.0,0.09,0,Normal,Normal pattern
2025-07-24 21:30:00 ,user1064,debit,€921.05,London ,london,None,,921.05,1.11,0,Normal,Normal pattern
2025-06-21 02:39:36 ,user1027,withdrawal,$3821.93,Liverpool ,liverpool,Nokia 3310,,3821.93,0.74,0,Normal,Normal pattern
2025-07-15 18:55:00 ,user1003,transfer,€46.7,None ,none,Huawei P30,,46.7,0.83,0,Normal,Normal pattern
2025-06-24 09:18:25,user1071,withdrawal,€84.61,Cardiff,cardiff,None,,84.61,0.37,0,Normal,Normal pattern
2025-07-24 10:24:38,user1089,purchase,960.47,Cardiff,cardiff,Nokia 3310,,960.47,0.66,0,Normal,Normal pattern
2025-07-14 20:07:47 ,user1090,cashout,$396.02,None ,none,None,,396.02,0.88,0,Normal,Normal pattern
2025-06-02 05:02:15,user1020,purchase,1500.57,London,london,iPhone 13,,1500.57,0.57,0,Normal,Normal pattern
2025-07-16 23:10:24,user1093,cashout,16,nan,,nan,"['timestamp', 'user', 'type', 'amount']",16.0,0.07,0,Normal,Normal pattern
2025-07-07 22:45:47,user1064,debit,€4226.8,Birmingham,birmingham,None,,4226.8,0.52,0,Normal,Normal pattern
2025-06-26 05:28:37 ,user1033,withdrawal,€1149.6,None ,none,Huawei P30,,1149.6,0.85,0,Normal,Normal pattern
2025-07-01 18:50:57,user1027,refund,4496.66,London,london,Samsung Galaxy S10,,4496.66,0.36,0,Normal,Normal pattern
2025-07-16 16:53:12,user1035,purchase,€2935.59,Leeds,leeds,iPhone 13,,2935.59,0.57,0,Normal,Normal pattern
2025-06-14 01:48:04,user1035,purchase,14,nan,,nan,"['timestamp', 'user', 'type', 'amount']",14.0,0.07,0,Normal,Normal pattern
2025-06-08 05:04:21,user1037,deposit,2504.46,London,london,iPhone 13,,2504.46,0.62,0,Normal,Normal pattern
2025-06-11 10:50:33,user1048,deposit,1703.62,Leeds,leeds,Nokia 3310,,1703.62,0.44,0,Normal,Normal pattern
2025-06-04 04:49:36,user1017,refund,3917.96,None,none,Samsung Galaxy S10,,3917.96,0.55,0,Normal,Normal pattern
2025-06-16 09:07:16,user1046,cashout,€2159.81,Leeds,leeds,iPhone 13,,2159.81,0.73,0,Normal,Normal pattern
2025-06-09 18:43:46,user1080,deposit,09,nan,,nan,"['timestamp', 'user', 'type', 'amount']",9.0,0.13,0,Normal,Normal pattern
2025-06-22 18:28:14,user1080,cashout,£1584.07,Manchester,manchester,iPhone 13,,1584.07,0.73,0,Normal,Normal pattern
2025-06-06 11:22:29,user1004,top-up,06,nan,,nan,"['timestamp', 'user', 'type', 'amount']",6.0,0.1,0,Normal,Normal pattern
2025-06-22 06:21:39 ,user1099,debit,€2785.37,Leeds ,leeds,iPhone 13,,2785.37,0.83,0,Normal,Normal pattern
2025-06-16 11:39:01,user1077,top-up,2771.54,Birmingham,birmingham,Nokia 3310,,2771.54,0.67,0,Normal,Normal pattern
2025-06-27 13:01:18 ,user1027,top-up,£1259.25,None ,none,None,,1259.25,0.75,0,Normal,Normal pattern
2025-07-05 09:54:15,user1008,deposit,678.31,Leeds,leeds,Huawei P30,,678.31,0.6,0,Normal,Normal pattern
2025-07-14 21:14:28,user1047,debit,1674.35,Liverpool,liverpool,Huawei P30,,1674.35,0.6,0,Normal,Normal pattern
2025-07-08 22:28:28,user1054,purchase,£2395.57,Leeds,leeds,Huawei P30,,2395.57,0.5,0,Normal,Normal pattern
2025-07-26 06:59:48,user1013,debit,£4838.85,Birmingham,birmingham,Xiaomi Mi 11,,4838.85,0.61,0,Normal,Normal pattern
2025-07-16 21:28:18,user1013,withdrawal,$4765.07,Glasgow,glasgow,Xiaomi Mi 11,,4765.07,0.73,0,Normal,Normal pattern
2025-07-11 09:35:15,user1055,deposit,$4095.01,None,none,Samsung Galaxy S10,,4095.01,0.69,0,Normal,Normal pattern
2025-06-18 18:07:42,user1070,refund,3293.66,Leeds,leeds,Nokia 3310,,3293.66,0.58,0,Normal,Normal pattern
2025-06-08 21:53:27 ,user1055,cashout,$2718.68,Manchester ,manchester,iPhone 13,,2718.68,1.1,0,Normal,Normal pattern
2025-07-07 17:13:02,user1087,top-up,832.53,London,london,None,,832.53,0.54,0,Normal,Normal pattern
2025-06-17 01:58:54,user1064,top-up,$4828.62,Manchester,manchester,iPhone 13,,4828.62,0.61,0,Normal,Normal pattern
2025-06-29 02:45:23,user1073,purchase,2553.87,Glasgow,glasgow,Xiaomi Mi 11,,2553.87,0.62,0,Normal,Normal pattern
2025-06-03 08:52:55 ,user1059,debit,€3861.94,Liverpool ,liverpool,Huawei P30,,3861.94,0.91,0,Normal,Normal pattern
2025-06-17 16:08:24,user1083,deposit,17,nan,,nan,"['timestamp', 'user', 'type', 'amount']",17.0,0.13,0,Normal,Normal pattern
2025-06-24 19:13:20,user1071,debit,$3610.25,Birmingham,birmingham,iPhone 13,,3610.25,0.42,0,Normal,Normal pattern
2025-06-29 09:19:47,user1094,deposit,29,nan,,nan,"['timestamp', 'user', 'type', 'amount']",29.0,0.13,0,Normal,Normal pattern
2025-07-28 11:23:16,user1098,debit,1160.05,Liverpool,liverpool,Samsung Galaxy S10,,1160.05,0.62,0,Normal,Normal pattern
2025-07-04 13:01:15,user1048,withdrawal,3687.2,None,none,None,,3687.2,0.58,0,Normal,Normal pattern
2025-06-07 16:43:44,user1020,withdrawal,£3523.97,Cardiff,cardiff,Nokia 3310,,3523.97,0.5,0,Normal,Normal pattern
2025-06-28 09:31:29,user1096,deposit,3997.71,Liverpool,liverpool,Huawei P30,,3997.71,0.71,0,Normal,Normal pattern
2025-07-21 02:14:54,user1045,debit,570.66,None,none,None,,570.66,0.59,0,Normal,Normal pattern
2025-07-14 11:12:09,user1020,cashout,3056.93,Manchester,manchester,Huawei P30,,3056.93,0.47,0,Normal,Normal pattern
2025-07-08 21:36:27,user1008,transfer,€4068.88,Cardiff,cardiff,None,,4068.88,0.37,0,Normal,Normal pattern
2025-06-25 06:58:20,user1098,transfer,25,nan,,nan,"['timestamp', 'user', 'type', 'amount']",25.0,0.07,0,Normal,Normal pattern
2025-07-04 04:43:49,user1021,transfer,2554.61,Liverpool,liverpool,None,,2554.61,0.35,0,Normal,Normal pattern
2025-07-16 07:24:21,user1041,transfer,16,nan,,nan,"['timestamp', 'user', 'type', 'amount']",16.0,0.07,0,Normal,Normal pattern
2025-06-20 23:02:45 ,user1050,refund,$702.34,None ,none,None,,702.34,0.73,0,Normal,Normal pattern
2025-06-27 19:02:15 ,user1050,transfer,£414.27,Glasgow ,glasgow,Huawei P30,,414.27,1.05,0,Normal,Normal pattern
2025-07-15 19:05:51 ,user1051,deposit,$2864.0,Birmingham ,birmingham,None,,2864.0,1.05,0,Normal,Normal pattern
2025-07-20 19:01:21 ,user1025,debit,$2732.22,Manchester ,manchester,Pixel 6,,2732.22,1.15,0,Normal,Normal pattern
2025-07-03 06:41:21,user1029,withdrawal,$2249.21,Manchester,manchester,Xiaomi Mi 11,,2249.21,0.6,0,Normal,Normal pattern
2025-07-25 01:31:56,user1020,purchase,1050.18,Birmingham,birmingham,Nokia 3310,,1050.18,0.47,0,Normal,Normal pattern
2025-07-23 12:14:29,user1019,transfer,3924.46,London,london,None,,3924.46,0.54,0,Normal,Normal pattern
2025-06-04 06:20:05,user1095,refund,£2984.69,Birmingham,birmingham,Pixel 6,,2984.69,0.66,0,Normal,Normal pattern
2025-07-14 17:26:17,user1037,refund,4762.03,Manchester,manchester,Samsung Galaxy S10,,4762.03,0.63,0,Normal,Normal pattern
2025-07-18 20:48:05,user1054,refund,18,nan,,nan,"['timestamp', 'user', 'type', 'amount']",18.0,0.08,0,Normal,Normal pattern
2025-07-14 16:42:40,user1092,top-up,14,nan,,nan,"['timestamp', 'user', 'type', 'amount']",14.0,0.1,0,Normal,Normal pattern
2025-06-27 18:07:09,user1096,refund,$3139.44,None,none,iPhone 13,,3139.44,0.61,0,Normal,Normal pattern
2025-06-15 23:41:14,user1081,refund,3473.82,None,none,Xiaomi Mi 11,,3473.82,0.58,0,Normal,Normal pattern
2025-06-18 02:26:14,user1032,top-up,4250.68,Leeds,leeds,Samsung Galaxy S10,,4250.68,0.67,0,Normal,Normal pattern
2025-07-27 03:29:18,user1005,debit,27,nan,,nan,"['timestamp', 'user', 'type', 'amount']",27.0,0.09,0,Normal,Normal pattern
2025-07-06 02:45:21,user1065,debit,€3941.73,London,london,iPhone 13,,3941.73,0.46,0,Normal,Normal pattern
2025-06-22 15:50:26 ,user1059,debit,£82.39,None ,none,Xiaomi Mi 11,,82.39,0.86,0,Normal,Normal pattern
2025-07-01 08:12:49,user1098,purchase,£4978.47,Cardiff,cardiff,Samsung Galaxy S10,,4978.47,0.62,0,Normal,Normal pattern
2025-06-03 00:26:23,user1003,top-up,1252.7,Liverpool,liverpool,iPhone 13,,1252.7,0.67,0,Normal,Normal pattern
2025-06-12 17:03:49,user1059,refund,£3630.22,Leeds,leeds,Pixel 6,,3630.22,0.58,0,Normal,Normal pattern
2025-07-11 17:39:34 ,user1000,deposit,$6.43,Manchester ,manchester,Samsung Galaxy S10,,6.43,1.05,0,Normal,Normal pattern
2025-07-17 13:51:03,user1095,debit,€47.43,Birmingham,birmingham,Nokia 3310,,47.43,0.61,0,Normal,Normal pattern
2025-06-21 07:58:10,user1041,transfer,£2389.02,Leeds,leeds,iPhone 13,,2389.02,0.74,0,Normal,Normal pattern
2025-06-25 09:58:42,user1091,top-up,25,nan,,nan,"['timestamp', 'user', 'type', 'amount']",25.0,0.1,0,Normal,Normal pattern
2025-06-07 19:20:03,user1001,transfer,07,nan,,nan,"['timestamp', 'user', 'type', 'amount']",7.0,0.07,0,Normal,Normal pattern
2025-06-29 21:34:33,user1093,deposit,4483.07,Manchester,manchester,None,,4483.07,0.62,0,Normal,Normal pattern
2025-07-25 04:27:57,user1089,cashout,£1573.2,Glasgow,glasgow,Huawei P30,,1573.2,0.36,0,Normal,Normal pattern
2025-06-16 18:18:28,user1080,refund,€3895.07,London,london,Nokia 3310,,3895.07,0.58,0,Normal,Normal pattern
2025-07-05 21:16:38 ,user1077,purchase,$3739.47,London ,london,Nokia 3310,,3739.47,1.14,0,Normal,Normal pattern
2025-06-12 01:18:19 ,user1082,cashout,$564.61,Manchester ,manchester,None,,564.61,0.74,0,Normal,Normal pattern
2025-07-01 05:38:32,user1043,transfer,£3813.87,London,london,None,,3813.87,0.54,0,Normal,Normal pattern
2025-07-16 23:45:26,user1094,refund,£1079.5,Leeds,leeds,None,,1079.5,0.54,0,Normal,Normal pattern
2025-07-20 07:01:42 ,user1074,transfer,$1388.06,Manchester ,manchester,None,,1388.06,0.77,0,Normal,Normal pattern
2025-07-16 02:37:07,user1054,top-up,1954.27,Manchester,manchester,Huawei P30,,1954.27,0.53,0,Normal,Normal pattern
2025-06-21 08:55:02 ,user1008,withdrawal,€1547.14,Liverpool ,liverpool,iPhone 13,,1547.14,0.95,0,Normal,Normal pattern
2025-06-04 01:49:59,user1095,refund,£835.65,Cardiff,cardiff,Pixel 6,,835.65,0.51,0,Normal,Normal pattern
2025-06-06 13:34:55,user1097,withdrawal,$1675.72,Cardiff,cardiff,None,,1675.72,0.37,0,Normal,Normal pattern
2025-06-10 18:24:40,user1063,transfer,$1839.07,Manchester,manchester,None,,1839.07,0.43,0,Normal,Normal pattern
2025-06-11 03:54:45,user1077,cashout,4601.21,London,london,None,,4601.21,0.5,0,Normal,Normal pattern
2025-06-02 18:01:48,user1068,top-up,€1242.07,Birmingham,birmingham,Huawei P30,,1242.07,0.73,0,Normal,Normal pattern
2025-07-23 12:23:48 ,user1011,top-up,€597.89,London ,london,Samsung Galaxy S10,,597.89,1.17,1,Anomaly,Unusual text pattern detected
2025-07-16 17:54:21,user1095,withdrawal,£4770.44,None,none,Nokia 3310,,4770.44,0.59,0,Normal,Normal pattern
2025-06-18 03:41:02,user1020,refund,1637.18,None,none,iPhone 13,,1637.18,0.61,0,Normal,Normal pattern
2025-06-09 03:44:41,user1044,refund,2819.47,Glasgow,glasgow,Xiaomi Mi 11,,2819.47,0.63,0,Normal,Normal pattern
2025-06-02 04:17:53 ,user1080,debit,£4988.94,Glasgow ,glasgow,Samsung Galaxy S10,,4988.94,0.9,0,Normal,Normal pattern
2025-06-07 21:38:53 ,user1088,withdrawal,$1165.76,London ,london,Huawei P30,,1165.76,0.88,0,Normal,Normal pattern
2025-07-20 19:44:53 ,user1025,cashout,€4245.18,Cardiff ,cardiff,iPhone 13,,4245.18,1.14,0,Normal,Normal pattern
2025-06-04 12:13:40,user1033,purchase,£2099.66,Liverpool,liverpool,Pixel 6,,2099.66,0.42,0,Normal,Normal pattern
2025-07-25 09:58:13,user1003,withdrawal,4606.45,Leeds,leeds,Pixel 6,,4606.45,0.58,0,Normal,Normal pattern
2025-06-11 04:06:58,user1008,deposit,2904.27,Liverpool,liverpool,Pixel 6,,2904.27,0.73,0,Normal,Normal pattern
2025-07-05 11:35:24,user1027,withdrawal,£2175.48,Glasgow,glasgow,Huawei P30,,2175.48,0.4,0,Normal,Normal pattern
2025-06-03 19:55:01,user1008,purchase,£374.36,Liverpool,liverpool,Nokia 3310,,374.36,0.6,0,Normal,Normal pattern
2025-06-11 08:26:21,user1054,deposit,$822.71,Birmingham,birmingham,Xiaomi Mi 11,,822.71,0.5,0,Normal,Normal pattern
2025-06-14 00:45:15 ,user1024,deposit,€453.01,Cardiff ,cardiff,Nokia 3310,,453.01,0.83,0,Normal,Normal pattern
2025-07-27 13:53:23,user1093,top-up,742.47,Glasgow,glasgow,Huawei P30,,742.47,0.56,0,Normal,Normal pattern
2025-07-24 17:25:37,user1031,withdrawal,3386.24,Liverpool,liverpool,iPhone 13,,3386.24,0.7,0,Normal,Normal pattern
2025-07-08 17:49:13 ,user1051,purchase,£474.53,Liverpool ,liverpool,iPhone 13,,474.53,1.01,0,Normal,Normal pattern
2025-06-26 22:55:25,user1054,purchase,$654.45,Birmingham,birmingham,Pixel 6,,654.45,0.42,0,Normal,Normal pattern
2025-06-02 07:25:10 ,user1014,refund,£4587.23,London ,london,iPhone 13,,4587.23,1.05,0,Normal,Normal pattern
2025-07-27 22:35:28 ,user1087,debit,£4046.68,Birmingham ,birmingham,iPhone 13,,4046.68,0.87,0,Normal,Normal pattern
2025-06-01 15:42:35,user1027,withdrawal,840.78,Leeds,leeds,Nokia 3310,,840.78,0.48,0,Normal,Normal pattern
2025-06-28 07:52:13 ,user1058,withdrawal,$1914.26,Liverpool ,liverpool,Huawei P30,,1914.26,0.82,0,Normal,Normal pattern
2025-07-19 01:39:34 ,user1011,refund,£1399.99,London ,london,None,,1399.99,1.0,0,Normal,Normal pattern
2025-06-05 05:00:22,user1087,refund,€2494.96,None,none,iPhone 13,,2494.96,0.61,0,Normal,Normal pattern
2025-06-18 18:42:53 ,user1034,top-up,£1942.52,London ,london,Huawei P30,,1942.52,1.07,0,Normal,Normal pattern
2025-06-15 06:55:54 ,user1017,refund,$293.9,Birmingham ,birmingham,Nokia 3310,,293.9,0.94,0,Normal,Normal pattern
2025-06-08 15:14:32 ,user1043,deposit,£1240.04,Cardiff ,cardiff,None,,1240.04,1.04,0,Normal,Normal pattern
2025-06-13 07:28:08,user1019,purchase,13,nan,,nan,"['timestamp', 'user', 'type', 'amount']",13.0,0.07,0,Normal,Normal pattern
2025-07-16 11:06:05 ,user1043,purchase,€2963.01,Birmingham ,birmingham,None,,2963.01,0.98,0,Normal,Normal pattern
2025-06-21 11:15:04 ,user1000,top-up,€4737.85,Liverpool ,liverpool,None,,4737.85,0.9,0,Normal,Normal pattern
2025-07-14 16:56:28 ,user1082,refund,£878.61,Manchester ,manchester,iPhone 13,,878.61,0.97,0,Normal,Normal pattern
2025-06-04 01:48:21 ,user1054,purchase,$100.62,London ,london,Huawei P30,,100.62,1.01,0,Normal,Normal pattern
2025-06-30 18:28:31,user1075,top-up,30,nan,,nan,"['timestamp', 'user', 'type', 'amount']",30.0,0.1,0,Normal,Normal pattern
2025-07-24 00:14:22,user1019,transfer,3872.06,Birmingham,birmingham,iPhone 13,,3872.06,0.64,0,Normal,Normal pattern
2025-07-07 19:23:01,user1000,cashout,07,nan,,nan,"['timestamp', 'user', 'type', 'amount']",7.0,0.07,0,Normal,Normal pattern
2025-06-21 18:44:51,user1055,top-up,€1116.96,Liverpool,liverpool,Xiaomi Mi 11,,1116.96,0.52,0,Normal,Normal pattern
2025-07-23 08:43:43,user1064,refund,637.61,London,london,Pixel 6,,637.61,0.54,0,Normal,Normal pattern
2025-07-23 16:22:42,user1097,withdrawal,$911.23,Glasgow,glasgow,Pixel 6,,911.23,0.62,0,Normal,Normal pattern
2025-06-02 22:01:44,user1058,transfer,1656.51,Glasgow,glasgow,Huawei P30,,1656.51,0.41,0,Normal,Normal pattern
2025-06-28 00:26:20 ,user1019,deposit,€4108.49,Birmingham ,birmingham,Xiaomi Mi 11,,4108.49,0.95,0,Normal,Normal pattern
2025-06-22 07:03:13,user1024,purchase,£1248.45,Birmingham,birmingham,Huawei P30,,1248.45,0.52,0,Normal,Normal pattern
2025-06-07 03:27:32,user1064,withdrawal,241.69,Leeds,leeds,Samsung Galaxy S10,,241.69,0.75,0,Normal,Normal pattern
2025-07-16 07:42:21 ,user1096,purchase,£814.12,London ,london,Huawei P30,,814.12,1.01,0,Normal,Normal pattern
2025-07-22 05:01:21,user1081,refund,4758.36,Birmingham,birmingham,Samsung Galaxy S10,,4758.36,0.6,0,Normal,Normal pattern
2025-07-30 14:25:51,user1000,withdrawal,2157.19,Liverpool,liverpool,None,,2157.19,0.44,0,Normal,Normal pattern
2025-06-30 14:38:35 ,user1064,refund,$3303.33,Glasgow ,glasgow,iPhone 13,,3303.33,0.93,0,Normal,Normal pattern
