timestamp,user,type,amount,location,location_norm,device,fields_found,amount_value,prev_location,is_new_location,anomaly_label,anomaly_score,anomaly_status,explanation
2025-07-12 04:37:14 ,user1003,purchase,€4378.48,Leeds ,leeds,Xiaomi Mi 11,,4378.48,Manchester,1,1,4378.48,Anomaly,High amount + new location
2025-07-12 05:48:43,user1003,deposit,4585.0,None,none,Nokia 3310,,4585.0,Leeds ,1,1,4585.0,Anomaly,High amount + new location
2025-07-12 06:44:25 ,user1003,withdrawal,€153.11,Cardiff ,cardiff,Huawei P30,,153.11,None,1,0,153.11,Normal,Rule not triggered
2025-07-12 22:11:33,user1003,deposit,€2889.64,Cardiff,cardiff,Samsung Galaxy S10,,2889.64,Cardiff ,1,0,2889.64,Normal,Rule not triggered
2025-07-13 20:02:52,user1003,withdrawal,13,,,,"['timestamp', 'user', 'type', 'amount']",13.0,Cardiff,1,0,13.0,Normal,Rule not triggered
2025-07-15 04:55:34 ,user1003,refund,£3392.24,Birmingham ,birmingham,Huawei P30,,3392.24,,1,1,3392.24,Anomaly,High amount + new location
2025-07-15 05:25:23,user1003,top-up,£4541.06,Birmingham,birmingham,Samsung Galaxy S10,,4541.06,Birmingham ,1,1,4541.06,Anomaly,High amount + new location
2025-07-15 18:55:00 ,user1003,transfer,€46.7,None ,none,Huawei P30,,46.7,Birmingham,1,0,46.7,Normal,Rule not triggered
2025-07-15 21:25:48 ,user1003,purchase,£1388.9,Liverpool ,liverpool,Pixel 6,,1388.9,None ,1,0,1388.9,Normal,Rule not triggered
2025-07-16 10:12:01 ,user1003,purchase,€174.68,Glasgow ,glasgow,Xiaomi Mi 11,,174.68,Liverpool ,1,0,174.68,Normal,Rule not triggered
2025-07-17 00:36:01,user1003,transfer,£3964.8,Cardiff,cardiff,iPhone 13,,3964.8,Glasgow ,1,1,3964.8,Anomaly,High amount + new location
2025-07-17 02:13:08,user1003,debit,17,,,,"['timestamp', 'user', 'type', 'amount']",17.0,Cardiff,1,0,17.0,Normal,Rule not triggered
2025-07-17 07:36:59 ,user1003,purchase,€1198.99,Liverpool ,liverpool,Xiaomi Mi 11,,1198.99,,1,0,1198.99,Normal,Rule not triggered
2025-07-17 15:08:18,user1003,cashout,4055.16,Liverpool,liverpool,Xiaomi Mi 11,,4055.16,Liverpool ,1,1,4055.16,Anomaly,High amount + new location
2025-07-18 10:11:49 ,user1003,purchase,£4944.93,Birmingham ,birmingham,Samsung Galaxy S10,,4944.93,Liverpool,1,1,4944.93,Anomaly,High amount + new location
2025-07-18 18:18:16,user1003,withdrawal,€148.58,Liverpool,liverpool,Samsung Galaxy S10,,148.58,Birmingham ,1,0,148.58,Normal,Rule not triggered
2025-07-19 04:11:23 ,user1003,debit,€4179.93,London ,london,iPhone 13,,4179.93,Liverpool,1,1,4179.93,Anomaly,High amount + new location
2025-07-19 14:09:07,user1003,debit,2530.47,Liverpool,liverpool,Samsung Galaxy S10,,2530.47,London ,1,0,2530.47,Normal,Rule not triggered
2025-07-20 03:17:11 ,user1003,deposit,$1392.89,Manchester ,manchester,Nokia 3310,,1392.89,Liverpool,1,0,1392.89,Normal,Rule not triggered
2025-07-20 06:32:18,user1003,purchase,3188.44,Liverpool,liverpool,Nokia 3310,,3188.44,Manchester ,1,1,3188.44,Anomaly,High amount + new location
2025-07-20 09:24:04,user1003,debit,2789.13,Liverpool,liverpool,iPhone 13,,2789.13,Liverpool,0,0,0.0,Normal,Rule not triggered
2025-07-20 13:33:16,user1003,deposit,£3599.88,Cardiff,cardiff,Samsung Galaxy S10,,3599.88,Liverpool,1,1,3599.88,Anomaly,High amount + new location
2025-07-21 09:27:11,user1003,debit,3266.98,Birmingham,birmingham,Pixel 6,,3266.98,Cardiff,1,1,3266.98,Anomaly,High amount + new location
2025-07-22 04:48:41,user1003,purchase,£1032.5,Cardiff,cardiff,Huawei P30,,1032.5,Birmingham,1,0,1032.5,Normal,Rule not triggered
2025-07-22 05:52:30,user1003,purchase,1881.6,Birmingham,birmingham,Samsung Galaxy S10,,1881.6,Cardiff,1,0,1881.6,Normal,Rule not triggered
2025-07-22 06:24:34,user1003,withdrawal,22,,,,"['timestamp', 'user', 'type', 'amount']",22.0,Birmingham,1,0,22.0,Normal,Rule not triggered
2025-07-22 14:32:37 ,user1003,cashout,€181.2,Birmingham ,birmingham,Pixel 6,,181.2,,1,0,181.2,Normal,Rule not triggered
2025-07-23 04:44:24,user1003,purchase,€613.57,None,none,Pixel 6,,613.57,Birmingham ,1,0,613.57,Normal,Rule not triggered
2025-07-23 12:40:44 ,user1003,refund,€2892.13,Manchester ,manchester,Nokia 3310,,2892.13,None,1,0,2892.13,Normal,Rule not triggered
2025-07-23 20:06:21 ,user1003,top-up,£3182.08,Birmingham ,birmingham,Pixel 6,,3182.08,Manchester ,1,1,3182.08,Anomaly,High amount + new location
2025-07-24 06:22:54,user1003,withdrawal,24,,,,"['timestamp', 'user', 'type', 'amount']",24.0,Birmingham ,1,0,24.0,Normal,Rule not triggered
2025-07-24 09:11:33,user1003,transfer,287.53,London,london,Xiaomi Mi 11,,287.53,,1,0,287.53,Normal,Rule not triggered
2025-07-25 09:58:13,user1003,withdrawal,4606.45,Leeds,leeds,Pixel 6,,4606.45,London,1,1,4606.45,Anomaly,High amount + new location
2025-07-25 12:20:18,user1003,top-up,€3433.04,Leeds,leeds,iPhone 13,,3433.04,Leeds,0,0,0.0,Normal,Rule not triggered
2025-07-25 16:36:11,user1003,deposit,4832.97,Cardiff,cardiff,Nokia 3310,,4832.97,Leeds,1,1,4832.97,Anomaly,High amount + new location
2025-07-27 08:13:28,user1003,cashout,27,,,,"['timestamp', 'user', 'type', 'amount']",27.0,Cardiff,1,0,27.0,Normal,Rule not triggered
2025-07-27 19:07:38,user1003,purchase,27,,,,"['timestamp', 'user', 'type', 'amount']",27.0,,1,0,27.0,Normal,Rule not triggered
2025-07-27 21:25:34,user1003,purchase,4619.87,Manchester,manchester,iPhone 13,,4619.87,,1,1,4619.87,Anomaly,High amount + new location
2025-07-27 23:24:04,user1003,debit,186.37,Cardiff,cardiff,Huawei P30,,186.37,Manchester,1,0,186.37,Normal,Rule not triggered
2025-07-30 08:55:43,user1003,deposit,30,,,,"['timestamp', 'user', 'type', 'amount']",30.0,Cardiff,1,0,30.0,Normal,Rule not triggered
2025-07-30 11:29:10 ,user1003,debit,€4850.02,Liverpool ,liverpool,None,,4850.02,,1,1,4850.02,Anomaly,High amount + new location
2025-07-31 02:25:20,user1003,cashout,€4163.57,None,none,None,,4163.57,Liverpool ,1,1,4163.57,Anomaly,High amount + new location
2025-07-31 05:28:20,user1003,top-up,4861.62,Manchester,manchester,Xiaomi Mi 11,,4861.62,None,1,1,4861.62,Anomaly,High amount + new location
2025-06-06 11:22:29,user1004,top-up,06,,,,"['timestamp', 'user', 'type', 'amount']",6.0,,1,0,6.0,Normal,Rule not triggered
2025-06-08 21:57:38,user1004,purchase,2173.36,Cardiff,cardiff,iPhone 13,,2173.36,,1,0,2173.36,Normal,Rule not triggered
2025-06-09 04:52:32,user1004,purchase,€2556.36,Liverpool,liverpool,Pixel 6,,2556.36,Cardiff,1,0,2556.36,Normal,Rule not triggered
2025-06-10 21:42:45 ,user1004,cashout,$2236.74,Birmingham ,birmingham,iPhone 13,,2236.74,Liverpool,1,0,2236.74,Normal,Rule not triggered
2025-06-11 06:11:36,user1004,withdrawal,4655.0,None,none,Samsung Galaxy S10,,4655.0,Birmingham ,1,1,4655.0,Anomaly,High amount + new location
2025-06-11 16:01:14,user1004,cashout,3525.09,Leeds,leeds,Nokia 3310,,3525.09,None,1,1,3525.09,Anomaly,High amount + new location
2025-06-12 23:08:30,user1004,debit,12,,,,"['timestamp', 'user', 'type', 'amount']",12.0,Leeds,1,0,12.0,Normal,Rule not triggered
2025-06-13 00:15:18,user1004,refund,$1144.97,Leeds,leeds,Samsung Galaxy S10,,1144.97,,1,0,1144.97,Normal,Rule not triggered
2025-06-13 00:31:40 ,user1004,purchase,$2985.96,Glasgow ,glasgow,None,,2985.96,Leeds,1,0,2985.96,Normal,Rule not triggered
2025-06-13 11:19:52,user1004,transfer,$4294.34,None,none,Nokia 3310,,4294.34,Glasgow ,1,1,4294.34,Anomaly,High amount + new location
2025-06-13 12:40:27,user1004,debit,$1394.37,Birmingham,birmingham,Samsung Galaxy S10,,1394.37,None,1,0,1394.37,Normal,Rule not triggered
2025-06-14 01:18:40,user1004,refund,€3380.01,Cardiff,cardiff,Nokia 3310,,3380.01,Birmingham,1,1,3380.01,Anomaly,High amount + new location
2025-06-14 22:38:00,user1004,refund,€2868.67,London,london,Nokia 3310,,2868.67,Cardiff,1,0,2868.67,Normal,Rule not triggered
2025-06-15 01:55:36,user1004,withdrawal,€283.93,None,none,Pixel 6,,283.93,London,1,0,283.93,Normal,Rule not triggered
2025-06-15 07:10:28,user1004,withdrawal,€3110.79,Manchester,manchester,Nokia 3310,,3110.79,None,1,1,3110.79,Anomaly,High amount + new location
2025-06-15 15:30:02,user1004,debit,2726.16,Leeds,leeds,None,,2726.16,Manchester,1,0,2726.16,Normal,Rule not triggered
2025-06-15 16:05:23,user1004,debit,15,,,,"['timestamp', 'user', 'type', 'amount']",15.0,Leeds,1,0,15.0,Normal,Rule not triggered
2025-06-17 07:09:30,user1004,deposit,3778.61,Leeds,leeds,Xiaomi Mi 11,,3778.61,,1,1,3778.61,Anomaly,High amount + new location
2025-06-20 03:04:45,user1004,cashout,2333.32,Manchester,manchester,iPhone 13,,2333.32,Leeds,1,0,2333.32,Normal,Rule not triggered
2025-06-20 05:45:18,user1004,purchase,20,,,,"['timestamp', 'user', 'type', 'amount']",20.0,Manchester,1,0,20.0,Normal,Rule not triggered
2025-06-21 15:07:28,user1004,debit,$2416.89,Manchester,manchester,Samsung Galaxy S10,,2416.89,,1,0,2416.89,Normal,Rule not triggered
2025-06-23 03:36:41,user1004,cashout,23,,,,"['timestamp', 'user', 'type', 'amount']",23.0,Manchester,1,0,23.0,Normal,Rule not triggered
2025-06-23 10:25:22,user1004,deposit,23,,,,"['timestamp', 'user', 'type', 'amount']",23.0,,1,0,23.0,Normal,Rule not triggered
2025-06-24 06:52:47 ,user1004,top-up,€2719.23,Liverpool ,liverpool,None,,2719.23,,1,0,2719.23,Normal,Rule not triggered
2025-06-25 00:48:37 ,user1004,debit,$1755.93,Glasgow ,glasgow,Pixel 6,,1755.93,Liverpool ,1,0,1755.93,Normal,Rule not triggered
2025-06-25 16:55:50,user1004,top-up,£3033.06,Liverpool,liverpool,Huawei P30,,3033.06,Glasgow ,1,1,3033.06,Anomaly,High amount + new location
2025-06-26 20:30:30,user1004,debit,€2605.68,London,london,Nokia 3310,,2605.68,Liverpool,1,0,2605.68,Normal,Rule not triggered
2025-06-27 02:07:10,user1004,purchase,4271.49,Manchester,manchester,Xiaomi Mi 11,,4271.49,London,1,1,4271.49,Anomaly,High amount + new location
2025-06-27 04:18:30,user1004,purchase,€1208.37,London,london,Xiaomi Mi 11,,1208.37,Manchester,1,0,1208.37,Normal,Rule not triggered
2025-06-29 00:10:19,user1004,withdrawal,£3059.91,London,london,Nokia 3310,,3059.91,London,0,0,0.0,Normal,Rule not triggered
2025-06-29 02:33:59,user1004,withdrawal,2235.94,Glasgow,glasgow,Samsung Galaxy S10,,2235.94,London,1,0,2235.94,Normal,Rule not triggered
2025-06-29 08:51:43,user1004,top-up,437.88,None,none,Pixel 6,,437.88,Glasgow,1,0,437.88,Normal,Rule not triggered
2025-06-30 01:18:43 ,user1004,transfer,$1568.25,London ,london,Pixel 6,,1568.25,None,1,0,1568.25,Normal,Rule not triggered
2025-06-30 04:27:07,user1004,transfer,2885.78,Birmingham,birmingham,None,,2885.78,London ,1,0,2885.78,Normal,Rule not triggered
2025-06-30 09:59:46 ,user1004,purchase,€276.5,Liverpool ,liverpool,Huawei P30,,276.5,Birmingham,1,0,276.5,Normal,Rule not triggered
2025-07-02 17:59:14,user1004,deposit,£108.31,Birmingham,birmingham,Nokia 3310,,108.31,Liverpool ,1,0,108.31,Normal,Rule not triggered
2025-07-03 04:50:51,user1004,deposit,03,,,,"['timestamp', 'user', 'type', 'amount']",3.0,Birmingham,1,0,3.0,Normal,Rule not triggered
2025-07-04 04:45:01,user1004,refund,2498.92,London,london,iPhone 13,,2498.92,,1,0,2498.92,Normal,Rule not triggered
2025-07-04 06:52:53,user1004,purchase,04,,,,"['timestamp', 'user', 'type', 'amount']",4.0,London,1,0,4.0,Normal,Rule not triggered
2025-07-06 23:49:51 ,user1004,refund,€4707.19,Cardiff ,cardiff,Nokia 3310,,4707.19,,1,1,4707.19,Anomaly,High amount + new location
2025-07-07 10:48:12,user1004,top-up,£2230.88,Manchester,manchester,Huawei P30,,2230.88,Cardiff ,1,0,2230.88,Normal,Rule not triggered
2025-07-07 13:13:27 ,user1004,refund,€1731.94,Manchester ,manchester,Huawei P30,,1731.94,Manchester,1,0,1731.94,Normal,Rule not triggered
2025-07-11 11:13:49 ,user1004,transfer,€4611.81,Birmingham ,birmingham,Pixel 6,,4611.81,Manchester ,1,1,4611.81,Anomaly,High amount + new location
2025-07-12 14:58:27,user1004,withdrawal,12,,,,"['timestamp', 'user', 'type', 'amount']",12.0,Birmingham ,1,0,12.0,Normal,Rule not triggered
2025-07-12 15:04:50,user1004,debit,1068.93,Manchester,manchester,Nokia 3310,,1068.93,,1,0,1068.93,Normal,Rule not triggered
2025-07-12 22:00:29 ,user1004,debit,£2998.32,Manchester ,manchester,Pixel 6,,2998.32,Manchester,1,0,2998.32,Normal,Rule not triggered
2025-07-12 23:02:14,user1004,deposit,€2125.15,Manchester,manchester,iPhone 13,,2125.15,Manchester ,1,0,2125.15,Normal,Rule not triggered
2025-07-15 11:33:55,user1004,deposit,4306.97,Birmingham,birmingham,Xiaomi Mi 11,,4306.97,Manchester,1,1,4306.97,Anomaly,High amount + new location
2025-07-16 07:55:03 ,user1004,debit,€4774.89,Birmingham ,birmingham,Xiaomi Mi 11,,4774.89,Birmingham,1,1,4774.89,Anomaly,High amount + new location
2025-07-17 18:33:04 ,user1004,top-up,£4987.69,Glasgow ,glasgow,Xiaomi Mi 11,,4987.69,Birmingham ,1,1,4987.69,Anomaly,High amount + new location
2025-07-17 18:47:34,user1004,withdrawal,3108.96,London,london,Pixel 6,,3108.96,Glasgow ,1,1,3108.96,Anomaly,High amount + new location
2025-07-19 14:01:03,user1004,deposit,19,,,,"['timestamp', 'user', 'type', 'amount']",19.0,London,1,0,19.0,Normal,Rule not triggered
2025-07-22 20:23:18,user1004,refund,$3950.74,None,none,Xiaomi Mi 11,,3950.74,,1,1,3950.74,Anomaly,High amount + new location
2025-07-24 02:24:36,user1004,cashout,€1098.57,Birmingham,birmingham,Xiaomi Mi 11,,1098.57,None,1,0,1098.57,Normal,Rule not triggered
2025-07-25 03:24:01 ,user1004,debit,$1433.83,Birmingham ,birmingham,Samsung Galaxy S10,,1433.83,Birmingham,1,0,1433.83,Normal,Rule not triggered
2025-07-26 07:06:02 ,user1004,transfer,£263.81,Glasgow ,glasgow,None,,263.81,Birmingham ,1,0,263.81,Normal,Rule not triggered
2025-07-27 19:49:20,user1004,transfer,729.92,Glasgow,glasgow,Xiaomi Mi 11,,729.92,Glasgow ,1,0,729.92,Normal,Rule not triggered
2025-07-27 22:24:50,user1004,debit,87.32,None,none,iPhone 13,,87.32,Glasgow,1,0,87.32,Normal,Rule not triggered
2025-07-28 02:46:32 ,user1004,top-up,$2916.34,None ,none,None,,2916.34,None,1,0,2916.34,Normal,Rule not triggered
2025-07-28 06:41:01,user1004,withdrawal,314.85,London,london,None,,314.85,None ,1,0,314.85,Normal,Rule not triggered
2025-07-29 09:04:19 ,user1004,deposit,£1851.09,None ,none,Pixel 6,,1851.09,London,1,0,1851.09,Normal,Rule not triggered
2025-07-30 04:26:18 ,user1004,debit,$2990.97,Cardiff ,cardiff,Nokia 3310,,2990.97,None ,1,0,2990.97,Normal,Rule not triggered
2025-07-31 08:42:43,user1004,purchase,4292.34,Cardiff,cardiff,Xiaomi Mi 11,,4292.34,Cardiff ,1,1,4292.34,Anomaly,High amount + new location
2025-06-03 07:30:27 ,user1005,refund,£1702.59,London ,london,Pixel 6,,1702.59,,1,0,1702.59,Normal,Rule not triggered
2025-06-04 17:30:02,user1005,withdrawal,04,,,,"['timestamp', 'user', 'type', 'amount']",4.0,London ,1,0,4.0,Normal,Rule not triggered
2025-06-04 23:45:29 ,user1005,purchase,$462.29,Birmingham ,birmingham,Xiaomi Mi 11,,462.29,,1,0,462.29,Normal,Rule not triggered
2025-06-05 03:43:10 ,user1005,top-up,€2820.26,London ,london,None,,2820.26,Birmingham ,1,0,2820.26,Normal,Rule not triggered
2025-06-06 06:18:06,user1005,withdrawal,1321.03,Leeds,leeds,Samsung Galaxy S10,,1321.03,London ,1,0,1321.03,Normal,Rule not triggered
2025-06-06 12:59:16,user1005,debit,4364.04,None,none,Xiaomi Mi 11,,4364.04,Leeds,1,1,4364.04,Anomaly,High amount + new location
2025-06-07 11:05:24 ,user1005,withdrawal,$1602.79,London ,london,iPhone 13,,1602.79,None,1,0,1602.79,Normal,Rule not triggered
2025-06-08 14:07:00 ,user1005,purchase,$4169.26,London ,london,iPhone 13,,4169.26,London ,0,0,0.0,Normal,Rule not triggered
2025-06-09 07:22:43,user1005,top-up,€4117.71,Leeds,leeds,Pixel 6,,4117.71,London ,1,1,4117.71,Anomaly,High amount + new location
2025-06-09 08:15:24,user1005,top-up,09,,,,"['timestamp', 'user', 'type', 'amount']",9.0,Leeds,1,0,9.0,Normal,Rule not triggered
2025-06-09 13:56:19 ,user1005,top-up,€2654.17,None ,none,Samsung Galaxy S10,,2654.17,,1,0,2654.17,Normal,Rule not triggered
2025-06-10 09:06:24,user1005,debit,388.34,Glasgow,glasgow,Huawei P30,,388.34,None ,1,0,388.34,Normal,Rule not triggered
2025-06-10 18:39:04,user1005,transfer,£3309.42,Cardiff,cardiff,Pixel 6,,3309.42,Glasgow,1,1,3309.42,Anomaly,High amount + new location
2025-06-11 11:51:22 ,user1005,cashout,£4820.08,Manchester ,manchester,Xiaomi Mi 11,,4820.08,Cardiff,1,1,4820.08,Anomaly,High amount + new location
2025-06-11 21:56:05,user1005,top-up,887.56,Glasgow,glasgow,Huawei P30,,887.56,Manchester ,1,0,887.56,Normal,Rule not triggered
2025-06-12 01:43:36 ,user1005,top-up,£1823.89,Manchester ,manchester,Samsung Galaxy S10,,1823.89,Glasgow,1,0,1823.89,Normal,Rule not triggered
2025-06-12 19:58:45,user1005,withdrawal,2869.4,Liverpool,liverpool,Pixel 6,,2869.4,Manchester ,1,0,2869.4,Normal,Rule not triggered
2025-06-13 16:15:32,user1005,transfer,€392.02,Cardiff,cardiff,Nokia 3310,,392.02,Liverpool,1,0,392.02,Normal,Rule not triggered
2025-06-15 05:41:48 ,user1005,debit,€1328.36,None ,none,iPhone 13,,1328.36,Cardiff,1,0,1328.36,Normal,Rule not triggered
2025-06-16 03:19:28 ,user1005,purchase,£4004.43,Glasgow ,glasgow,None,,4004.43,None ,1,1,4004.43,Anomaly,High amount + new location
2025-06-17 15:16:18 ,user1005,withdrawal,€1142.89,Glasgow ,glasgow,Pixel 6,,1142.89,Glasgow ,0,0,0.0,Normal,Rule not triggered
2025-06-18 18:22:49,user1005,transfer,$636.72,Cardiff,cardiff,Huawei P30,,636.72,Glasgow ,1,0,636.72,Normal,Rule not triggered
2025-06-19 14:44:17,user1005,top-up,4268.5,Liverpool,liverpool,Nokia 3310,,4268.5,Cardiff,1,1,4268.5,Anomaly,High amount + new location
2025-06-20 03:44:56,user1005,cashout,310.83,Birmingham,birmingham,Nokia 3310,,310.83,Liverpool,1,0,310.83,Normal,Rule not triggered
2025-06-20 05:51:44,user1005,purchase,453.96,Manchester,manchester,Pixel 6,,453.96,Birmingham,1,0,453.96,Normal,Rule not triggered
2025-06-20 18:46:10,user1005,transfer,20,,,,"['timestamp', 'user', 'type', 'amount']",20.0,Manchester,1,0,20.0,Normal,Rule not triggered
2025-06-20 19:02:34,user1005,top-up,$4807.26,London,london,Pixel 6,,4807.26,,1,1,4807.26,Anomaly,High amount + new location
2025-06-21 22:24:18,user1005,withdrawal,€3845.37,Cardiff,cardiff,Xiaomi Mi 11,,3845.37,London,1,1,3845.37,Anomaly,High amount + new location
2025-06-22 07:12:03 ,user1005,purchase,$2082.02,None ,none,Huawei P30,,2082.02,Cardiff,1,0,2082.02,Normal,Rule not triggered
2025-06-24 07:48:35,user1005,purchase,$3320.52,None,none,Samsung Galaxy S10,,3320.52,None ,1,1,3320.52,Anomaly,High amount + new location
2025-06-24 17:34:40,user1005,deposit,4116.17,None,none,Pixel 6,,4116.17,None,0,0,0.0,Normal,Rule not triggered
2025-06-25 02:08:56,user1005,top-up,25,,,,"['timestamp', 'user', 'type', 'amount']",25.0,None,1,0,25.0,Normal,Rule not triggered
2025-06-25 02:45:26,user1005,top-up,$1613.53,Liverpool,liverpool,Huawei P30,,1613.53,,1,0,1613.53,Normal,Rule not triggered
2025-06-28 04:23:50 ,user1005,transfer,£2776.67,None ,none,Pixel 6,,2776.67,Liverpool,1,0,2776.67,Normal,Rule not triggered
2025-06-29 22:07:49 ,user1005,withdrawal,$1517.93,Liverpool ,liverpool,iPhone 13,,1517.93,None ,1,0,1517.93,Normal,Rule not triggered
2025-06-30 15:06:25,user1005,debit,3153.49,Manchester,manchester,Pixel 6,,3153.49,Liverpool ,1,1,3153.49,Anomaly,High amount + new location
2025-06-30 15:26:08,user1005,refund,30,,,,"['timestamp', 'user', 'type', 'amount']",30.0,Manchester,1,0,30.0,Normal,Rule not triggered
2025-06-30 20:55:39 ,user1005,transfer,£4977.03,London ,london,iPhone 13,,4977.03,,1,1,4977.03,Anomaly,High amount + new location
2025-07-01 02:42:10,user1005,deposit,2854.15,Liverpool,liverpool,Nokia 3310,,2854.15,London ,1,0,2854.15,Normal,Rule not triggered
2025-07-04 00:59:03,user1005,debit,$2222.43,Manchester,manchester,Nokia 3310,,2222.43,Liverpool,1,0,2222.43,Normal,Rule not triggered
2025-07-04 19:19:00 ,user1005,deposit,$783.9,Birmingham ,birmingham,Pixel 6,,783.9,Manchester,1,0,783.9,Normal,Rule not triggered
2025-07-05 04:43:18,user1005,deposit,1783.53,London,london,Xiaomi Mi 11,,1783.53,Birmingham ,1,0,1783.53,Normal,Rule not triggered
2025-07-05 09:38:27,user1005,withdrawal,2784.03,Liverpool,liverpool,Pixel 6,,2784.03,London,1,0,2784.03,Normal,Rule not triggered
2025-07-07 05:43:08,user1005,top-up,07,,,,"['timestamp', 'user', 'type', 'amount']",7.0,Liverpool,1,0,7.0,Normal,Rule not triggered
2025-07-07 17:42:11 ,user1005,withdrawal,£3023.51,Cardiff ,cardiff,Huawei P30,,3023.51,,1,1,3023.51,Anomaly,High amount + new location
2025-07-10 09:14:55,user1005,purchase,€3226.03,Manchester,manchester,iPhone 13,,3226.03,Cardiff ,1,1,3226.03,Anomaly,High amount + new location
2025-07-10 13:39:43,user1005,top-up,10,,,,"['timestamp', 'user', 'type', 'amount']",10.0,Manchester,1,0,10.0,Normal,Rule not triggered
2025-07-13 05:31:58 ,user1005,cashout,€137.25,Manchester ,manchester,Huawei P30,,137.25,,1,0,137.25,Normal,Rule not triggered
2025-07-14 04:21:14 ,user1005,deposit,£2853.19,Glasgow ,glasgow,Pixel 6,,2853.19,Manchester ,1,0,2853.19,Normal,Rule not triggered
2025-07-14 16:10:10,user1005,deposit,$1781.26,Liverpool,liverpool,Pixel 6,,1781.26,Glasgow ,1,0,1781.26,Normal,Rule not triggered
2025-07-15 15:52:00 ,user1005,cashout,$1766.29,Leeds ,leeds,None,,1766.29,Liverpool,1,0,1766.29,Normal,Rule not triggered
